fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-02-21,AA,AA_CODESHARE,AA,4589,YX,N429YX,4589,12953,LGA,"New York, NY",15412,TYS,"Knoxville, TN",1156,1153,-3,27,1220,1411,6,1426,1417,-9,0,,0,N,150,144,111,1,648,,,,,,,,,
2019-02-21,F9,F9,F9,2355,F9,N228FR,2355,14100,PHL,"Philadelphia, PA",14635,RSW,"Fort Myers, FL",1655,1712,17,12,1724,1950,11,2013,2001,-12,0,,0,N,198,169,146,1,993,,,,,,,,,
2019-02-21,F9,F9,F9,1419,F9,N238FR,1419,13930,ORD,"Chicago, IL",12889,LAS,"Las Vegas, NV",2255,2245,-10,13,2258,41,11,109,52,-17,0,,0,N,254,247,223,1,1514,,,,,,,,,
2019-02-21,F9,F9,F9,1063,F9,N721FR,1063,11193,CVG,"Cincinnati, OH",13204,MCO,"Orlando, FL",1847,1904,17,14,1918,2105,15,2112,2120,8,0,,0,N,145,136,107,1,757,,,,,,,,,
2019-02-21,HA,HA,HA,1,HA,N388HA,1,12892,LAX,"Los Angeles, CA",12173,HNL,"Honolulu, HI",700,657,-3,14,711,1049,4,1100,1053,-7,0,,0,N,360,356,338,1,2556,,,,,,,,,
2019-02-21,DL,DL,DL,688,DL,N990DL,688,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",824,837,13,36,913,853,3,831,856,25,0,,0,N,67,79,40,1,214,6,0,12,0,7,,,,
2019-02-21,DL,DL,DL,954,DL,N608AT,954,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",735,735,0,22,757,838,11,855,849,-6,0,,0,N,80,74,41,1,226,,,,,,,,,
2019-02-21,DL,DL,DL,965,DL,N339NW,965,14869,SLC,"Salt Lake City, UT",10620,BIL,"Billings, MT",2220,2213,-7,20,2233,2328,3,2348,2331,-17,0,,0,N,88,78,55,1,387,,,,,,,,,
2019-02-21,DL,DL,DL,1170,DL,N775DE,1170,15304,TPA,"Tampa, FL",14869,SLC,"Salt Lake City, UT",720,717,-3,23,740,956,10,1018,1006,-12,0,,0,N,298,289,256,1,1888,,,,,,,,,
2019-02-21,DL,DL,DL,1180,DL,N355NB,1180,12892,LAX,"Los Angeles, CA",14869,SLC,"Salt Lake City, UT",1025,1040,15,17,1057,1315,4,1315,1319,4,0,,0,N,110,99,78,1,590,,,,,,,,,
2019-02-21,DL,DL,DL,1298,DL,N546US,1298,12892,LAX,"Los Angeles, CA",12758,KOA,"Kona, HI",1650,1645,-5,13,1658,2043,3,2051,2046,-5,0,,0,N,361,361,345,1,2504,,,,,,,,,
2019-02-21,DL,DL,DL,1354,DL,N821DX,1354,13830,OGG,"Kahului, HI",12892,LAX,"Los Angeles, CA",1355,1352,-3,14,1406,2046,6,2107,2052,-15,0,,0,N,312,300,280,1,2486,,,,,,,,,
2019-02-21,DL,DL,DL,1721,DL,N371DA,1721,13495,MSY,"New Orleans, LA",14869,SLC,"Salt Lake City, UT",1840,1836,-4,12,1848,2104,12,2133,2116,-17,0,,0,N,233,220,196,1,1428,,,,,,,,,
2019-02-21,DL,DL,DL,1730,DL,N981AT,1730,13930,ORD,"Chicago, IL",10397,ATL,"Atlanta, GA",1708,1704,-4,15,1719,1948,11,2014,1959,-15,0,,0,N,126,115,89,1,606,,,,,,,,,
2019-02-21,DL,DL,DL,1767,DL,N926DH,1767,10397,ATL,"Atlanta, GA",14321,PWM,"Portland, ME",2109,2105,-4,12,2117,2313,3,2340,2316,-24,0,,0,N,151,131,116,1,1027,,,,,,,,,
2019-02-21,DL,DL,DL,1796,DL,N330NW,1796,10620,BIL,"Billings, MT",14869,SLC,"Salt Lake City, UT",622,619,-3,41,700,755,3,750,758,8,0,,0,N,88,99,55,1,387,,,,,,,,,
2019-02-21,DL,DL,DL,1858,DL,N373NW,1858,13487,MSP,"Minneapolis, MN",13303,MIA,"Miami, FL",845,923,38,27,950,1402,10,1330,1412,42,0,,0,N,225,229,192,1,1501,38,0,4,0,0,,,,
2019-02-21,DL,DL,DL,1951,DL,N817DN,1951,14027,PBI,"West Palm Beach/Palm Beach, FL",10397,ATL,"Atlanta, GA",1106,1104,-2,18,1122,1239,10,1303,1249,-14,0,,0,N,117,105,77,1,545,,,,,,,,,
2019-02-21,DL,DL,DL,2111,DL,N372DA,2111,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",950,949,-1,21,1010,1117,13,1120,1130,10,0,,0,N,90,101,67,1,356,,,,,,,,,
2019-02-21,DL,DL,DL,2132,DL,N906DL,2132,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1138,1243,65,22,1305,1359,10,1254,1409,75,0,,0,N,76,86,54,1,356,47,0,10,0,18,,,,
2019-02-21,DL,DL,DL,2163,DL,N337NW,2163,13487,MSP,"Minneapolis, MN",11278,DCA,"Washington, DC",1510,1508,-2,9,1517,1808,3,1844,1811,-33,0,,0,N,154,123,111,1,931,,,,,,,,,
2019-02-21,DL,DL,DL,2174,DL,N349DX,2174,11278,DCA,"Washington, DC",10397,ATL,"Atlanta, GA",800,1226,266,11,1237,1414,7,958,1421,263,0,,0,N,118,115,97,1,547,0,0,0,0,263,,,,
2019-02-21,DL,DL,DL,2262,DL,N3735D,2262,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",1355,1353,-2,21,1414,1512,7,1539,1519,-20,0,,0,N,104,86,58,1,391,,,,,,,,,
2019-02-21,DL,DL,DL,2325,DL,N348NW,2325,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",1148,1148,0,15,1203,1300,9,1311,1309,-2,0,,0,N,143,141,117,1,731,,,,,,,,,
2019-02-21,DL,DL,DL,2424,DL,N945AT,2424,11433,DTW,"Detroit, MI",13487,MSP,"Minneapolis, MN",1220,1223,3,24,1247,1327,6,1335,1333,-2,0,,0,N,135,130,100,1,528,,,,,,,,,
2019-02-21,DL,DL,DL,2454,DL,N684DA,2454,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",2220,2245,25,17,2302,48,7,50,55,5,0,,0,N,150,130,106,1,946,,,,,,,,,
2019-02-21,DL,DL,DL,2463,DL,N834DN,2463,11292,DEN,"Denver, CO",11433,DTW,"Detroit, MI",1449,1859,250,13,1912,2314,7,1939,2321,222,0,,0,N,170,142,122,1,1123,222,0,0,0,0,,,,
2019-02-21,DL,DL,DL,2527,DL,N915DN,2527,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",1954,2011,17,19,2030,2131,3,2132,2134,2,0,,0,N,98,83,61,1,334,,,,,,,,,
2019-02-21,DL,DL,DL,2670,DL,N885DN,2670,12889,LAS,"Las Vegas, NV",13487,MSP,"Minneapolis, MN",1639,1722,43,14,1736,2203,5,2150,2208,18,0,,0,N,191,166,147,1,1299,0,0,0,0,18,,,,
2019-02-21,DL,DL,DL,2690,DL,N829DN,2690,12889,LAS,"Las Vegas, NV",13487,MSP,"Minneapolis, MN",1144,1239,55,13,1252,1719,4,1649,1723,34,0,,0,N,185,164,147,1,1299,0,0,0,0,34,,,,
2019-02-21,DL,DL,DL,2711,DL,N581NW,2711,12889,LAS,"Las Vegas, NV",11433,DTW,"Detroit, MI",2335,1,26,39,40,640,9,630,649,19,0,,0,N,235,228,180,1,1749,0,19,0,0,0,,,,
2019-02-21,DL,DL,DL,2776,DL,N960AT,2776,11433,DTW,"Detroit, MI",11057,CLT,"Charlotte, NC",2223,2211,-12,14,2225,2345,8,30,2353,-37,0,,0,N,127,102,80,1,500,,,,,,,,,
2019-02-21,DL,DL,DL,2905,DL,N1402A,2905,14869,SLC,"Salt Lake City, UT",10397,ATL,"Atlanta, GA",1720,1718,-2,29,1747,2256,13,2255,2309,14,0,,0,N,215,231,189,1,1590,,,,,,,,,
2019-02-21,DL,DL,DL,2918,DL,N379DA,2918,11292,DEN,"Denver, CO",12953,LGA,"New York, NY",1135,1223,48,8,1231,1721,6,1716,1727,11,0,,0,N,221,184,170,1,1620,,,,,,,,,
2019-02-21,DL,DL,DL,2943,DL,N835MH,2943,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",930,920,-10,18,938,1254,4,1327,1258,-29,0,,0,N,417,398,376,1,2586,,,,,,,,,
2019-02-21,AS,AS,AS,66,AS,N613AS,66,10299,ANC,"Anchorage, AK",10926,CDV,"Cordova, AK",1520,1513,-7,9,1522,1556,3,1610,1559,-11,0,,0,N,50,46,34,1,160,,,,,,,,,
2019-02-21,AS,AS,AS,153,AS,N622AS,153,13873,OME,"Nome, AK",10299,ANC,"Anchorage, AK",2020,2011,-9,9,2020,2130,5,2145,2135,-10,0,,0,N,85,84,70,1,539,,,,,,,,,
2019-02-21,UA,UA,UA,1795,UA,N850UA,1795,12451,JAX,"Jacksonville, FL",13930,ORD,"Chicago, IL",1200,1150,-10,10,1200,1301,4,1338,1305,-33,0,,0,N,158,135,121,1,864,,,,,,,,,
2019-02-21,UA,UA,UA,1771,UA,N461UA,1771,10693,BNA,"Nashville, TN",13930,ORD,"Chicago, IL",1811,1829,18,12,1841,1943,3,1955,1946,-9,0,,0,N,104,77,62,1,409,,,,,,,,,
2019-02-21,UA,UA,UA,1763,UA,N78506,1763,12264,IAD,"Washington, DC",14771,SFO,"San Francisco, CA",840,838,-2,50,928,1214,5,1150,1219,29,0,,0,N,370,401,346,1,2419,0,0,29,0,0,,,,
2019-02-21,UA,UA,UA,1741,UA,N803UA,1741,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1200,1157,-3,17,1214,1444,4,1505,1448,-17,0,,0,N,125,111,90,1,733,,,,,,,,,
2019-02-21,UA,UA,UA,1553,UA,N14219,1553,12266,IAH,"Houston, TX",11278,DCA,"Washington, DC",1820,1816,-4,10,1826,2144,3,2211,2147,-24,0,,0,N,171,151,138,1,1208,,,,,,,,,
2019-02-21,UA,UA,UA,1406,UA,N37470,1406,14771,SFO,"San Francisco, CA",12889,LAS,"Las Vegas, NV",911,1002,51,27,1029,1134,11,1041,1145,64,0,,0,N,90,103,65,1,414,0,0,64,0,0,,,,
2019-02-21,UA,UA,UA,809,UA,N841UA,809,14908,SNA,"Santa Ana, CA",11292,DEN,"Denver, CO",1605,1553,-12,29,1622,1909,8,1920,1917,-3,0,,0,N,135,144,107,1,846,,,,,,,,,
2019-02-21,UA,UA,UA,765,UA,N75429,765,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",1752,1750,-2,14,1804,1927,6,1936,1933,-3,0,,0,N,164,163,143,1,888,,,,,,,,,
2019-02-21,UA,UA,UA,515,UA,N849UA,515,11066,CMH,"Columbus, OH",13930,ORD,"Chicago, IL",1800,1756,-4,10,1806,1757,5,1825,1802,-23,0,,0,N,85,66,51,1,296,,,,,,,,,
2019-02-21,UA,UA,UA,491,UA,N409UA,491,10849,BZN,"Bozeman, MT",11292,DEN,"Denver, CO",811,807,-4,35,842,1003,9,957,1012,15,0,,0,N,106,125,81,1,524,0,0,15,0,0,,,,
2019-02-21,UA,UA,UA,480,UA,N414UA,480,12266,IAH,"Houston, TX",11697,FLL,"Fort Lauderdale, FL",1815,1903,48,15,1918,2211,3,2140,2214,34,0,,0,N,145,131,113,1,966,0,4,0,0,30,,,,
2019-02-21,UA,UA,UA,462,UA,N75433,462,12266,IAH,"Houston, TX",12889,LAS,"Las Vegas, NV",1218,1327,69,14,1341,1427,7,1339,1434,55,0,,0,N,201,187,166,1,1222,0,0,55,0,0,,,,
2019-02-21,UA,UA,UA,380,UA,N73860,380,13204,MCO,"Orlando, FL",14771,SFO,"San Francisco, CA",1739,1739,0,16,1755,2017,8,2028,2025,-3,0,,0,N,349,346,322,1,2446,,,,,,,,,
2019-02-21,UA,UA,UA,297,UA,N77295,297,12266,IAH,"Houston, TX",13495,MSY,"New Orleans, LA",1835,1842,7,24,1906,1949,3,1943,1952,9,0,,0,N,68,70,43,1,305,,,,,,,,,
2019-02-21,AA,AA,AA,2680,AA,N933NN,2680,13930,ORD,"Chicago, IL",14679,SAN,"San Diego, CA",1155,1152,-3,10,1202,1420,7,1424,1427,3,0,,0,N,269,275,258,1,1723,,,,,,,,,
2019-02-21,AA,AA,AA,2716,AA,N976NN,2716,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",1543,1639,56,24,1703,2034,8,1959,2042,43,0,,0,N,196,183,151,1,1389,15,0,0,0,28,,,,
2019-02-21,AA,AA,AA,660,AA,N507AY,660,14100,PHL,"Philadelphia, PA",14107,PHX,"Phoenix, AZ",1345,1344,-1,17,1401,1715,5,1709,1720,11,0,,0,N,324,336,314,1,2075,,,,,,,,,
2019-02-21,AA,AA,AA,768,AA,N766US,768,15016,STL,"St. Louis, MO",11057,CLT,"Charlotte, NC",911,907,-4,10,917,1136,17,1206,1153,-13,0,,0,N,115,106,79,1,575,,,,,,,,,
2019-02-21,B6,B6,B6,178,B6,N983JT,178,12889,LAS,"Las Vegas, NV",10721,BOS,"Boston, MA",1007,1321,194,20,1341,2039,8,1805,2047,162,0,,0,N,298,266,238,1,2381,0,7,0,0,155,,,,
2019-02-21,B6,B6,B6,227,B6,N623JB,227,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1659,1659,0,28,1727,1950,6,1959,1956,-3,0,,0,N,180,177,143,1,937,,,,,,,,,
2019-02-21,B6,B6,B6,811,B6,N648JB,811,11618,EWR,"Newark, NJ",14635,RSW,"Fort Myers, FL",700,654,-6,29,723,1011,8,1011,1019,8,0,,0,N,191,205,168,1,1068,,,,,,,,,
2019-02-21,B6,B6,B6,1109,B6,N236JB,1109,10721,BOS,"Boston, MA",12451,JAX,"Jacksonville, FL",817,841,24,21,902,1134,6,1125,1140,15,0,,0,N,188,179,152,1,1010,15,0,0,0,0,,,,
2019-02-21,B6,B6,B6,1494,B6,N368JB,1494,13204,MCO,"Orlando, FL",12197,HPN,"White Plains, NY",1030,1027,-3,21,1048,1252,4,1309,1256,-13,0,,0,N,159,149,124,1,972,,,,,,,,,
2019-02-21,B6,B6,B6,1600,B6,N834JB,1600,10721,BOS,"Boston, MA",11278,DCA,"Washington, DC",530,525,-5,59,624,743,5,714,748,34,0,,0,N,104,143,79,1,399,0,0,34,0,0,,,,
2019-02-21,B6,B6,B6,2001,B6,N238JB,2001,10792,BUF,"Buffalo, NY",12478,JFK,"New York, NY",530,526,-4,11,537,640,6,701,646,-15,0,,0,N,91,80,63,1,301,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,4026,MQ,N541EA,4026,13198,MCI,"Kansas City, MO",13930,ORD,"Chicago, IL",1055,1101,6,12,1113,1211,10,1229,1221,-8,0,,0,N,94,80,58,1,403,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,4035,MQ,N257NN,4035,11003,CID,"Cedar Rapids/Iowa City, IA",11298,DFW,"Dallas/Fort Worth, TX",1327,1409,42,10,1419,1620,17,1543,1637,54,0,,0,N,136,148,121,1,685,1,0,12,0,41,,,,
2019-02-21,AA,AA_CODESHARE,AA,4395,YX,N105HQ,4395,14100,PHL,"Philadelphia, PA",11995,GSO,"Greensboro/High Point, NC",1755,1750,-5,21,1811,1919,8,1932,1927,-5,0,,0,N,97,97,68,1,365,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,4083,EV,N12201,4083,13198,MCI,"Kansas City, MO",12266,IAH,"Houston, TX",1707,927,980,24,951,1145,10,1918,1155,997,0,,0,N,131,148,114,1,643,0,0,997,0,0,,,,
2019-02-21,AA,AA,AA,1825,AA,N952UW,1825,14100,PHL,"Philadelphia, PA",11278,DCA,"Washington, DC",2112,2143,31,26,2209,2242,3,2218,2245,27,0,,0,N,66,62,33,1,119,27,0,0,0,0,,,,
2019-02-21,AA,AA_CODESHARE,AA,6030,CP,N219NN,6030,10140,ABQ,"Albuquerque, NM",12892,LAX,"Los Angeles, CA",605,555,-10,12,607,649,6,719,655,-24,0,,0,N,134,120,102,1,677,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,6078,CP,N200NN,6078,11540,ELP,"El Paso, TX",12892,LAX,"Los Angeles, CA",620,615,-5,13,628,718,10,742,728,-14,0,,0,N,142,133,110,1,715,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,6089,CP,N210NN,6089,14679,SAN,"San Diego, CA",12892,LAX,"Los Angeles, CA",1104,1103,-1,22,1125,1156,7,1200,1203,3,0,,0,N,56,60,31,1,109,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,5488,OH,N519AE,5488,10208,AGS,"Augusta, GA",11057,CLT,"Charlotte, NC",1618,1632,14,10,1642,1718,10,1725,1728,3,0,,0,N,67,56,36,1,140,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,5530,OH,N576NN,5530,11278,DCA,"Washington, DC",14730,SDF,"Louisville, KY",1001,957,-4,10,1007,1133,7,1155,1140,-15,0,,0,N,114,103,86,1,474,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,5584,OH,N500AE,5584,15249,TLH,"Tallahassee, FL",11057,CLT,"Charlotte, NC",527,538,11,28,606,701,10,655,711,16,0,,0,N,88,93,55,1,386,11,0,5,0,0,,,,
2019-02-21,AA,AA_CODESHARE,AA,3332,MQ,N677AE,3332,13303,MIA,"Miami, FL",11066,CMH,"Columbus, OH",834,830,-4,14,844,1059,4,1118,1103,-15,0,,0,N,164,153,135,1,990,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,3346,MQ,N528EG,3346,14524,RIC,"Richmond, VA",13930,ORD,"Chicago, IL",1030,1024,-6,8,1032,1114,6,1152,1120,-32,0,,0,N,142,116,102,1,642,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,3349,MQ,N241NN,3349,13930,ORD,"Chicago, IL",13871,OMA,"Omaha, NE",710,705,-5,17,722,1002,4,848,1006,,0,,1,N,98,,,1,416,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,3382,MQ,N685AE,3382,13930,ORD,"Chicago, IL",10685,BMI,"Bloomington/Normal, IL",845,952,67,17,1009,1037,2,942,1039,57,0,,0,N,57,47,28,1,116,57,0,0,0,0,,,,
2019-02-21,UA,UA_CODESHARE,UA,6221,YV,N85356,6221,12206,HRL,"Harlingen/San Benito, TX",12266,IAH,"Houston, TX",525,521,-4,7,528,611,6,640,617,-23,0,,0,N,75,56,43,1,295,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,6090,YV,N87319,6090,13158,MAF,"Midland/Odessa, TX",12266,IAH,"Houston, TX",505,508,3,12,520,619,6,635,625,-10,0,,0,N,90,77,59,1,429,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,6179,YV,N83329,6179,11278,DCA,"Washington, DC",12266,IAH,"Houston, TX",1255,1252,-3,12,1304,1511,14,1533,1525,-8,0,,0,N,218,213,187,1,1208,,,,,,,,,
2019-02-21,DL,DL_CODESHARE,DL,5712,CP,N606CZ,5712,14747,SEA,"Seattle, WA",14831,SJC,"San Jose, CA",1510,1457,-13,21,1518,1654,3,1724,1657,-27,0,,0,N,134,120,96,1,696,,,,,,,,,
2019-02-21,DL,DL_CODESHARE,DL,6179,G7,N642CA,6179,13487,MSP,"Minneapolis, MN",11618,EWR,"Newark, NJ",1000,1046,46,70,1156,1455,12,1405,1507,62,0,,0,N,185,201,119,1,1008,0,0,62,0,0,,,,
2019-02-21,AS,AS,AS,1638,AS,N361VA,1638,14057,PDX,"Portland, OR",12889,LAS,"Las Vegas, NV",800,853,53,12,905,1045,34,1000,1119,79,0,,0,N,120,146,100,1,763,0,0,79,0,0,,,,
2019-02-21,UA,UA_CODESHARE,UA,4940,C5,N11194,4940,12264,IAD,"Washington, DC",14711,SCE,"State College, PA",2210,2209,-1,16,2225,2255,10,2310,2305,-5,0,,0,N,60,56,30,1,133,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,4883,C5,N16183,4883,15096,SYR,"Syracuse, NY",11618,EWR,"Newark, NJ",1400,1355,-5,31,1426,1506,9,1532,1515,-17,0,,0,N,92,80,40,1,195,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,4805,ZW,N443AW,4805,13230,MDT,"Harrisburg, PA",12264,IAD,"Washington, DC",630,632,2,42,714,744,9,726,753,27,0,,0,N,56,81,30,1,94,0,0,27,0,0,,,,
2019-02-21,UA,UA_CODESHARE,UA,4761,AX,N34111,4761,13476,MRY,"Monterey, CA",11292,DEN,"Denver, CO",634,634,0,8,642,947,10,1015,957,-18,0,,0,N,161,143,125,1,959,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,4677,AX,N10156,4677,13930,ORD,"Chicago, IL",10792,BUF,"Buffalo, NY",745,745,0,27,812,1015,5,1024,1020,-4,0,,0,N,99,95,63,1,473,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,3897,ZW,N432AW,3897,13930,ORD,"Chicago, IL",14193,PNS,"Pensacola, FL",1135,1150,15,14,1204,1402,6,1401,1408,7,0,,0,N,146,138,118,1,794,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,3827,ZW,N439AW,3827,13367,MLI,"Moline, IL",13930,ORD,"Chicago, IL",1055,1043,-12,14,1057,1133,6,1200,1139,-21,0,,0,N,65,56,36,1,139,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,3825,ZW,N453AW,3825,11641,FAY,"Fayetteville, NC",12264,IAD,"Washington, DC",1430,1420,-10,16,1436,1527,4,1552,1531,-21,0,,0,N,82,71,51,1,284,,,,,,,,,
2019-02-21,UA,UA_CODESHARE,UA,3791,ZW,N431AW,3791,10469,AZO,"Kalamazoo, MI",13930,ORD,"Chicago, IL",1401,1350,-11,17,1407,1342,32,1415,1414,-1,0,,0,N,74,84,35,1,122,,,,,,,,,
2019-02-21,AA,AA,AA,1438,AA,N907NN,1438,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",835,833,-2,18,851,1228,13,1242,1241,-1,0,,0,N,187,188,157,1,1197,,,,,,,,,
2019-02-21,AA,AA,AA,1453,AA,N991NN,1453,10721,BOS,"Boston, MA",11057,CLT,"Charlotte, NC",1603,1607,4,23,1630,1825,18,1845,1843,-2,0,,0,N,162,156,115,1,728,,,,,,,,,
2019-02-21,AA,AA,AA,1470,AA,N906AA,1470,13930,ORD,"Chicago, IL",14771,SFO,"San Francisco, CA",1145,1143,-2,14,1157,1417,7,1434,1424,-10,0,,0,N,289,281,260,1,1846,,,,,,,,,
2019-02-21,AA,AA,AA,2358,AA,N931AN,2358,13303,MIA,"Miami, FL",13930,ORD,"Chicago, IL",2140,2136,-4,20,2156,2338,7,2358,2345,-13,0,,0,N,198,189,162,1,1197,,,,,,,,,
2019-02-21,AA,AA,AA,2388,AA,N964TW,2388,11298,DFW,"Dallas/Fort Worth, TX",11423,DSM,"Des Moines, IA",1445,1438,-7,14,1452,1605,4,1633,1609,-24,0,,0,N,108,91,73,1,624,,,,,,,,,
2019-02-21,AA,AA,AA,2075,AA,N544UW,2075,12892,LAX,"Los Angeles, CA",11057,CLT,"Charlotte, NC",600,557,-3,22,619,1305,12,1340,1317,-23,0,,0,N,280,260,226,1,2125,,,,,,,,,
2019-02-21,AA,AA,AA,2091,AA,N831AW,2091,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",1531,1529,-2,23,1552,1719,16,1728,1735,7,0,,0,N,117,126,87,1,594,,,,,,,,,
2019-02-21,WN,WN,WN,939,WN,N708SW,939,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",1235,1231,-4,8,1239,1457,4,1525,1501,-24,0,,0,N,110,90,78,1,580,,,,,,,,,
2019-02-21,WN,WN,WN,172,WN,,172,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",645,,,,,,,820,,,1,B,0,N,155,,,1,813,,,,,,,,,
2019-02-21,WN,WN,WN,5598,WN,N440LV,5598,10693,BNA,"Nashville, TN",10821,BWI,"Baltimore, MD",1805,1955,110,13,2008,2217,4,2040,2221,101,0,,0,N,95,86,69,1,587,26,0,0,0,75,,,,
2019-02-21,WN,WN,WN,647,WN,N473WN,647,10693,BNA,"Nashville, TN",14193,PNS,"Pensacola, FL",815,1107,172,10,1117,1218,4,930,1222,172,0,,0,N,75,75,61,1,391,0,0,154,0,18,,,,
2019-02-21,WN,WN,WN,116,WN,N965WN,116,10800,BUR,"Burbank, CA",14771,SFO,"San Francisco, CA",840,836,-4,9,845,945,6,1010,951,-19,0,,0,N,90,75,60,1,326,,,,,,,,,
2019-02-21,WN,WN,WN,2079,WN,N490WN,2079,10800,BUR,"Burbank, CA",14869,SLC,"Salt Lake City, UT",1855,1913,18,10,1923,2144,2,2135,2146,11,0,,0,N,100,93,81,1,574,,,,,,,,,
2019-02-21,WN,WN,WN,335,WN,N8653A,335,10821,BWI,"Baltimore, MD",11066,CMH,"Columbus, OH",1230,1225,-5,10,1235,1335,5,1350,1340,-10,0,,0,N,80,75,60,1,337,,,,,,,,,
2019-02-21,WN,WN,WN,1463,WN,N968WN,1463,11259,DAL,"Dallas, TX",12953,LGA,"New York, NY",1455,1510,15,9,1519,1847,6,1915,1853,-22,0,,0,N,200,163,148,1,1381,,,,,,,,,
2019-02-21,WN,WN,WN,1103,WN,N923WN,1103,11259,DAL,"Dallas, TX",13244,MEM,"Memphis, TN",1315,1315,0,18,1333,1429,2,1445,1431,-14,0,,0,N,90,76,56,1,423,,,,,,,,,
2019-02-21,WN,WN,WN,2095,WN,N277WN,2095,11259,DAL,"Dallas, TX",15016,STL,"St. Louis, MO",955,959,4,17,1016,1124,4,1135,1128,-7,0,,0,N,100,89,68,1,546,,,,,,,,,
2019-02-21,WN,WN,WN,1647,WN,N957WN,1647,11292,DEN,"Denver, CO",10423,AUS,"Austin, TX",1920,1929,9,8,1937,2228,4,2230,2232,2,0,,0,N,130,123,111,1,775,,,,,,,,,
2019-02-21,WN,WN,WN,20,WN,N8324A,20,11292,DEN,"Denver, CO",12339,IND,"Indianapolis, IN",1910,2319,249,23,2342,332,5,2335,337,242,0,,0,N,145,138,110,1,977,0,0,0,0,242,,,,
2019-02-21,WN,WN,WN,1280,WN,N914WN,1280,11292,DEN,"Denver, CO",13487,MSP,"Minneapolis, MN",1535,1530,-5,11,1541,1809,3,1825,1812,-13,0,,0,N,110,102,88,1,680,,,,,,,,,
2019-02-21,WN,WN,WN,763,WN,N8712L,763,11292,DEN,"Denver, CO",13495,MSY,"New Orleans, LA",2015,2151,96,15,2206,119,3,2345,122,97,0,,0,N,150,151,133,1,1062,90,0,1,0,6,,,,
2019-02-21,WN,WN,WN,1020,WN,N500WR,1020,11423,DSM,"Des Moines, IA",15016,STL,"St. Louis, MO",1640,,,,,,,1745,,,1,B,0,N,65,,,1,259,,,,,,,,,
2019-02-21,WN,WN,WN,588,WN,N409WN,588,12191,HOU,"Houston, TX",10423,AUS,"Austin, TX",1925,1949,24,8,1957,2026,3,2020,2029,9,0,,0,N,55,40,29,1,148,,,,,,,,,
2019-02-21,WN,WN,WN,12,WN,N290WN,12,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",900,859,-1,17,916,958,3,1005,1001,-4,0,,0,N,65,62,42,1,239,,,,,,,,,
